SDSS_NAME,RA,DEC,Z,r_mag,Anomaly_Type
020114.29+022333.2,30.309546231838567,2.392581048881175,2.264,19.07595,Moderately Reddened
020114.29+022333.2,30.309546231838567,2.392581048881175,2.264,19.07595,Moderately Reddened
021814.52-014215.3,34.56052003406652,-1.7042617697958775,1.9478034973144531,18.350178,Moderately Reddened
021814.52-014215.3,34.56052003406652,-1.7042617697958775,1.9478034973144531,18.350178,Moderately Reddened
073306.63+462517.5,113.27762910757323,46.42154150929585,2.16,17.688778,Moderately Reddened
073306.63+462517.5,113.27762910757323,46.42154150929585,2.16,17.688778,Moderately Reddened
082603.13+562852.2,126.51305646525776,56.481191702469104,2.252370834350586,19.071936,Moderately Reddened
082603.13+562852.2,126.51305646525776,56.481191702469104,2.252370834350586,19.071936,Moderately Reddened
083130.29+563709.8,127.87622374127804,56.61941278948492,2.404,20.288425,Moderately Reddened
084538.03+023413.5,131.40849804108757,2.5704403600421393,2.19,19.131355,Moderately Reddened
084908.92+204053.3,132.28720667726523,20.68148098964302,2.089,19.41664,Moderately Reddened
090754.84+375242.0,136.97853724302814,37.878337107140425,2.045,19.142414,Moderately Reddened
090754.84+375242.0,136.97853724302814,37.878337107140425,2.045,19.142414,Moderately Reddened
093934.26+365252.7,144.892774987657,36.88133134345697,1.88,19.318407,Moderately Reddened
094456.43+184331.7,146.23513229090557,18.72548863435902,2.319,19.694551,Moderately Reddened
094733.57+511453.5,146.88990672726035,51.24819587688668,1.933,19.22902,Moderately Reddened
094733.57+511453.5,146.88990672726035,51.24819587688668,1.933,19.22902,Moderately Reddened
095200.78+255614.6,148.0032746677251,25.93741184124509,1.964,20.112696,Moderately Reddened
100608.37+045717.9,151.53491338217282,4.954988459266582,2.248,18.267458,Moderately Reddened
100608.37+045717.9,151.53491338217282,4.954988459266582,2.248,18.267458,Moderately Reddened
101339.76+630501.3,153.415672,63.083715,1.927963,18.62312,Moderately Reddened
101339.76+630501.3,153.415672,63.083715,1.927963,18.62312,Moderately Reddened
102308.17+464817.9,155.78406469235878,46.80499384264738,2.035,19.857752,Moderately Reddened
103419.11+124608.0,158.57962607757207,12.768909330675212,2.114,19.132076,Moderately Reddened
103419.11+124608.0,158.57962607757207,12.768909330675212,2.114,19.132076,Moderately Reddened
110150.79+601727.7,165.46163534916508,60.2910401224139,1.962,18.993946,Moderately Reddened
110150.79+601727.7,165.46163534916508,60.2910401224139,1.962,18.993946,Moderately Reddened
110358.45+280118.1,165.99356795152062,28.021717846124037,1.9526,19.554924,Moderately Reddened
111426.77+015820.8,168.611552,1.972464,2.20048,19.459135,Moderately Reddened
113342.68+114206.2,173.42783471225886,11.701733811527,2.05,18.210432,Moderately Reddened
113342.68+114206.2,173.42783471225886,11.701733811527,2.05,18.210432,Moderately Reddened
113546.78+082331.9,173.9449344434699,8.392218554797397,1.913,18.88204,Moderately Reddened
114439.87+575545.4,176.16615782346753,57.9292903374425,1.887,19.915659,Moderately Reddened
114439.87+575545.4,176.16615782346753,57.9292903374425,1.887,19.915659,Moderately Reddened
121516.77+235133.5,183.81991052865527,23.859306593822065,1.927,20.293777,Moderately Reddened
121516.77+235133.5,183.81991052865527,23.859306593822065,1.927,20.293777,Moderately Reddened
124406.73+494936.0,191.0280768994082,49.82668051926456,2.26,19.015312,Moderately Reddened
124406.73+494936.0,191.0280768994082,49.82668051926456,2.26,19.015312,Moderately Reddened
125009.57+634813.3,192.53989188979145,63.80371192891881,2.45,18.2284,Moderately Reddened
125009.57+634813.3,192.53989188979145,63.80371192891881,2.45,18.2284,Moderately Reddened
131512.46+015021.6,198.801931,1.839345,2.306713,18.875921,Moderately Reddened
133017.54+044646.4,202.57311624466308,4.779573038100076,2.197,18.818178,Moderately Reddened
133017.54+044646.4,202.57311624466308,4.779573038100076,2.197,18.818178,Moderately Reddened
133505.73+634830.3,203.77390714214073,63.80843142724721,1.925,20.07956,Moderately Reddened
133608.78+472545.3,204.03658767632504,47.42927282905666,2.03,21.757027,Moderately Reddened
133646.87+144334.2,204.19530116753089,14.726172981207483,2.149,19.151918,Moderately Reddened
134339.05+450747.1,205.91274084941455,45.129758613584904,2.312,19.905312,Moderately Reddened
134339.05+450747.1,205.91274084941455,45.129758613584904,2.312,19.905312,Moderately Reddened
135140.51+363253.7,207.91880460204857,36.54826734935446,2.1026785373687744,19.601706,Moderately Reddened
141545.12+101645.8,213.938021719578,10.27939091096795,2.135,18.26373,Moderately Reddened
141545.12+101645.8,213.938021719578,10.27939091096795,2.135,18.26373,Moderately Reddened
141617.38+264906.1,214.07242476256096,26.818375652781384,2.299,18.470669,Moderately Reddened
141617.38+264906.1,214.07242476256096,26.818375652781384,2.299,18.470669,Moderately Reddened
142213.71+193906.0,215.55714099218443,19.651676522103532,2.018,18.574083,Moderately Reddened
142213.71+193906.0,215.55714099218443,19.651676522103532,2.018,18.574083,Moderately Reddened
143752.75+042854.5,219.46982368095289,4.481817136875937,1.92,17.272486,Moderately Reddened
143752.75+042854.5,219.46982368095289,4.481817136875937,1.92,17.272486,Moderately Reddened
150348.33+002731.8,225.9514033564103,0.4588451089173547,2.394,19.161686,Moderately Reddened
150917.22+341026.2,227.32176303794645,34.1739668729132,1.94,18.239796,Moderately Reddened
152906.07+292835.9,232.2753315729285,29.47664629298407,2.071,20.147205,Moderately Reddened
153007.41+373532.2,232.53090251735748,37.59228131047313,2.214,19.15908,Moderately Reddened
153941.47+512335.9,234.92281984290923,51.39333145569759,2.321,19.514294,Moderately Reddened
153941.47+512335.9,234.92281984290923,51.39333145569759,2.321,19.514294,Moderately Reddened
162833.27+544917.4,247.1386567864393,54.821519320741054,2.0594022274017334,19.658047,Moderately Reddened
163319.76+190856.7,248.3323584926813,19.149109794560395,1.944,17.690186,Moderately Reddened
163435.51+351803.3,248.6479815206251,35.300935257306044,2.1109323501586914,19.90124,Moderately Reddened
163931.16+480948.3,249.87985749480035,48.16343518390149,2.0789999961853027,18.738876,Moderately Reddened
163931.16+480948.3,249.87985749480035,48.16343518390149,2.0789999961853027,18.738876,Moderately Reddened
164728.68+263415.2,251.8695261934984,26.570890490211173,2.312,18.952484,Moderately Reddened
165111.17+250813.9,252.796551,25.137208,2.053341,18.910141,Moderately Reddened
170650.86+225745.3,256.71192287891904,22.962610944000044,2.284,19.05091,Moderately Reddened
170650.86+225745.3,256.71192287891904,22.962610944000044,2.284,19.05091,Moderately Reddened
212201.18+035732.4,320.5049219051976,3.959026275948827,2.035069227218628,19.742064,Moderately Reddened
214814.99-011343.9,327.062472960042,-1.228884615984166,2.09,19.694136,Moderately Reddened
220636.90+174803.1,331.6537720241913,17.800872671858794,2.302,20.198355,Moderately Reddened
222510.79+063919.7,336.29496937753413,6.65547564453842,2.002908706665039,20.169626,Moderately Reddened
223724.45+184407.3,339.3519079494012,18.73537393165899,2.255,18.335964,Moderately Reddened
223724.45+184407.3,339.3519079494012,18.73537393165899,2.255,18.335964,Moderately Reddened
223905.46+112223.8,339.77278018544496,11.373286976093056,2.459,19.13846,Moderately Reddened
230430.53+033140.6,346.12723956386753,3.527966677864191,2.02608585357666,18.84664,Moderately Reddened
233101.38+050333.5,352.75575588462164,5.059330935027898,2.002201557159424,19.807783,Moderately Reddened
233959.06-015736.0,354.996111447502,-1.9600080681179168,2.424,19.088827,Moderately Reddened
234817.55+193345.8,357.07316035627366,19.562734755448908,2.1539881229400635,18.764921,Moderately Reddened
235711.72-045205.2,359.2988507021243,-4.868122809517239,1.931705355644226,19.007977,Moderately Reddened
001858.74+314708.1,4.744787321836668,31.78558553636841,2.0409226417541504,18.949516,Plateau Shaped
001858.74+314708.1,4.744787321836668,31.78558553636841,2.0409226417541504,18.949516,Plateau Shaped
003355.94+012720.8,8.483116261114787,1.4557908995659803,2.328,18.408457,Plateau Shaped
003950.96-065720.5,9.96236314688585,-6.955708570132185,2.06,19.857248,Plateau Shaped
004149.54+100210.5,10.45645300859178,10.036261424367842,2.032384157180786,20.327263,Plateau Shaped
004842.02+173450.5,12.175107102181528,17.580711596362615,2.298,19.464863,Plateau Shaped
010013.15+241123.2,15.054823121748656,24.18980098888738,2.250701665878296,18.974382,Plateau Shaped
010013.15+241123.2,15.054823121748656,24.18980098888738,2.250701665878296,18.974382,Plateau Shaped
010642.24+021127.7,16.67601566647602,2.191047134571429,2.1436657905578613,18.828875,Plateau Shaped
010643.23-031536.4,16.680131784733035,-3.260138479618241,2.242,17.657843,Plateau Shaped
010643.23-031536.4,16.680131784733035,-3.260138479618241,2.242,17.657843,Plateau Shaped
013819.88+063636.0,24.582863667785432,6.610015240938815,2.319831609725952,18.91849,Plateau Shaped
014046.76+222318.3,25.194847808772693,22.388418425465773,2.111,20.135456,Plateau Shaped
020900.51-024142.1,32.25213993884694,-2.695053788388525,2.086,18.803974,Plateau Shaped
073113.97+265541.8,112.80822733939624,26.928280530383255,1.8922263383865356,19.436184,Plateau Shaped
073113.97+265541.8,112.80822733939624,26.928280530383255,1.8922263383865356,19.436184,Plateau Shaped
074731.37+170653.5,116.880719,17.114866,1.981704,18.996454,Plateau Shaped
075115.43+505439.1,117.8143018892716,50.91088669357148,2.3,17.13151,Plateau Shaped
075115.43+505439.1,117.8143018892716,50.91088669357148,2.3,17.13151,Plateau Shaped
075551.44+352549.7,118.964373,35.430491,2.07046,-9999.0,Plateau Shaped
075551.44+352549.7,118.964373,35.430491,2.07046,-9999.0,Plateau Shaped
082306.54+252405.0,125.777279105154,25.401405719566032,1.9154337644577024,19.757893,Plateau Shaped
082837.36+454411.7,127.15567925749556,45.73660533101505,2.019,19.067053,Plateau Shaped
083304.73+415331.3,128.2697482493681,41.89204959997145,2.333,19.230822,Plateau Shaped
083923.68+453920.2,129.8486702308637,45.65562695737786,2.152,18.913836,Plateau Shaped
084024.76+361613.9,130.10319262407126,36.27053681357521,2.015,19.69541,Plateau Shaped
085344.17+354104.5,133.434048,35.684592,2.190162,18.026497,Plateau Shaped
085344.17+354104.5,133.434048,35.684592,2.190162,18.026497,Plateau Shaped
092510.07+162759.0,141.29198143424196,16.46640066867881,2.398,18.792034,Plateau Shaped
092653.29+304941.7,141.72205638195553,30.82826158785459,2.42,19.293425,Plateau Shaped
095021.82+635601.6,147.59092545256863,63.93379924573113,1.985,18.380257,Plateau Shaped
095610.21+284207.7,149.042562746742,28.702143851538953,2.0746569633483887,18.59781,Plateau Shaped
095807.23+134154.5,149.5301469370903,13.698490007814671,2.341,18.933723,Plateau Shaped
100953.18+250213.2,152.47158576003596,25.037002105747817,1.972775101661682,18.183128,Plateau Shaped
105350.73+212312.9,163.46139718242998,21.386921463419625,2.408,18.928724,Plateau Shaped
105555.75+473801.6,163.98229472845563,47.63380314697713,1.95,17.474493,Plateau Shaped
110610.27+230640.9,166.5428018837821,23.11137074670293,2.377,19.556515,Plateau Shaped
111356.82+285646.4,168.4867657911547,28.94622880608452,2.42,19.040092,Plateau Shaped
111401.30+222211.4,168.505446,22.369853,2.121,18.37448,Plateau Shaped
111647.60+130533.4,169.19833723208245,13.09261500791804,2.2,18.52462,Plateau Shaped
115034.53+653928.2,177.64389967628816,65.65783438565175,2.224,16.546041,Plateau Shaped
115137.25+525654.3,177.905209147352,52.94842613732151,2.27,19.90444,Plateau Shaped
121558.61+093028.6,183.99423887856472,9.507959938018102,2.311,19.067509,Plateau Shaped
121741.91+281825.0,184.42466240863817,28.306955785396863,2.379,19.713787,Plateau Shaped
122230.76+081337.0,185.6282050516242,8.226950364899155,2.243,20.222864,Plateau Shaped
122326.02+292506.7,185.858444445816,29.4185385175518,1.9488059282302856,20.362347,Plateau Shaped
122438.41+552514.5,186.160063142645,55.42070516642562,1.91,17.57088,Plateau Shaped
122855.90+341436.9,187.23294183525283,34.24359627733228,2.132,17.720194,Plateau Shaped
124331.66+520335.1,190.88192681992717,52.05976311088745,2.173,18.543835,Plateau Shaped
124331.66+520335.1,190.88192681992717,52.05976311088745,2.173,18.543835,Plateau Shaped
125758.84+623834.2,194.4951683625415,62.64285850366046,2.16,18.674623,Plateau Shaped
135856.06+082009.9,209.73360265531772,8.336084435009731,2.462,19.089956,Plateau Shaped
140821.67+025733.2,212.0902992885862,2.9592481334994405,2.055,17.401478,Plateau Shaped
141336.47+491021.4,213.40199449512744,49.172634464262075,2.248,18.952976,Plateau Shaped
141336.47+491021.4,213.40199449512744,49.172634464262075,2.248,18.952976,Plateau Shaped
143604.53+173542.3,219.0188849684764,17.595100696257575,2.313,19.51022,Plateau Shaped
150339.76+183423.9,225.9157020702291,18.573325320387944,2.184,18.053438,Plateau Shaped
151150.24+140506.4,227.95934727143305,14.08512526196173,2.17,19.161154,Plateau Shaped
151825.66+431514.8,229.6069417210771,43.25412107399984,2.375,18.625828,Plateau Shaped
151825.66+431514.8,229.6069417210771,43.25412107399984,2.375,18.625828,Plateau Shaped
153210.21+111646.6,233.04255762846284,11.27962191842531,2.465,18.680922,Plateau Shaped
153829.20+474447.2,234.62169867961512,47.74644523871777,2.091,19.486864,Plateau Shaped
154200.91+422357.8,235.50381932325723,42.3994129323307,2.244,18.922264,Plateau Shaped
154200.91+422357.8,235.50381932325723,42.3994129323307,2.244,18.922264,Plateau Shaped
160708.19+093832.6,241.78414740846804,9.642397638914195,2.08,18.878109,Plateau Shaped
160708.19+093832.6,241.78414740846804,9.642397638914195,2.08,18.878109,Plateau Shaped
164052.45+205548.6,250.218542,20.930186,1.923239,18.470276,Plateau Shaped
164728.68+263415.2,251.8695261934984,26.570890490211173,2.312,18.952484,Plateau Shaped
165014.75+425606.3,252.56147644423515,42.93509489182944,2.14,19.013556,Plateau Shaped
204653.00-052720.4,311.720836,-5.455686,2.101655,18.861517,Plateau Shaped
211848.97+051501.4,319.704073210935,5.250392273621987,2.403,19.933214,Plateau Shaped
213742.25-003912.7,324.4260608323988,-0.6535503889580608,2.281,19.253473,Plateau Shaped
224012.10+330849.8,340.05044488796517,33.14719132876161,1.896676540374756,19.405039,Plateau Shaped
230430.53+033140.6,346.12723956386753,3.527966677864191,2.02608585357666,18.84664,Plateau Shaped
231153.20+255552.7,347.97168846903077,25.9313163397759,2.19,18.605082,Plateau Shaped
231153.20+255552.7,347.97168846903077,25.9313163397759,2.19,18.605082,Plateau Shaped
232459.75+342017.4,351.2489987901679,34.33818655756169,2.093,18.979645,Plateau Shaped
233212.67+463354.7,353.05281,46.565218,2.292328,18.5307,Plateau Shaped
233212.67+463354.7,353.05281,46.565218,2.292328,18.5307,Plateau Shaped
234900.18+275803.0,357.2507827323135,27.967502812771965,2.38,18.525398,Plateau Shaped
235048.14-023141.9,357.7005835395258,-2.5283119111750505,2.09,20.07488,Plateau Shaped
235421.84+295626.8,358.59104093986576,29.9407838854215,1.978,20.55159,Plateau Shaped
235829.46+060128.5,359.62277211782776,6.024602887224765,2.013400077819824,19.226795,Plateau Shaped
013946.95-034528.4,24.94566229663161,-3.7578967977738675,2.285,21.393404006958008,Misidentified BALs
025702.92-000634.0,44.2622020649202,-0.10944937832563485,2.155,20.65882110595703,Misidentified BALs
081959.81+535624.1,124.99923988127316,53.940050670046205,2.239,19.218791961669922,Misidentified BALs
081959.81+535624.1,124.99923988127316,53.940050670046205,2.239,19.218791961669922,Misidentified BALs
083030.26+165444.8,127.62611295094607,16.91244659651763,2.42,19.525609970092773,Misidentified BALs
083030.26+165444.8,127.62611295094607,16.91244659651763,2.42,19.525609970092773,Misidentified BALs
094640.24+335031.3,146.66770081917207,33.84204011640603,2.0239999294281006,20.364538192749023,Misidentified BALs
113042.10+410430.3,172.6754185365321,41.07508832289152,2.345,20.63126564025879,Misidentified BALs
115952.73+434351.7,179.96974601817217,43.73104074879069,2.015,20.606285095214844,Misidentified BALs
124331.33+501913.1,190.88054695323902,50.32033058852876,2.13,20.56050682067871,Misidentified BALs
135501.72+602436.0,208.757170339362,60.41002347525088,1.939,19.95330047607422,Misidentified BALs
135501.72+602436.0,208.757170339362,60.41002347525088,1.939,19.95330047607422,Misidentified BALs
150511.45+254626.6,226.29770971868106,25.774074211293083,2.299,20.41921615600586,Misidentified BALs
155433.13+221842.1,238.63805040961165,22.311702296906088,2.41,17.97757339477539,Misidentified BALs
155626.90+103457.3,239.112122,10.582604,1.903,19.45308494567871,Misidentified BALs
165644.43+332913.8,254.18512957674153,33.48717891879604,2.217,19.27561378479004,Misidentified BALs
170931.00+630357.2,257.379199,63.065899,2.407244,17.906951904296875,Misidentified BALs
214222.72+012807.8,325.5946835556009,1.4688560163290365,2.0415449142456055,20.37249755859375,Misidentified BALs
220612.53+181830.2,331.5522326316568,18.308413769776493,2.278,21.13543128967285,Misidentified BALs
220639.12+300324.4,331.6630190924161,30.056784335615802,1.895,20.310230255126953,Misidentified BALs
220639.12+300324.4,331.6630190924161,30.056784335615802,1.895,20.310230255126953,Misidentified BALs
220708.24+262949.8,331.78435160501743,26.49718367266586,2.05,21.447603225708008,Misidentified BALs
